issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
semantic_slice_00201,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_2_jpg.rf.a65c15ad2a6c52ad0cdd1fbc6c123ea7.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_2_jpg.rf.a65c15ad2a6c52ad0cdd1fbc6c123ea7.jpg,,
semantic_slice_00202,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_4_jpg.rf.07d2f4f1a55b612383d8872dc1b9c45b.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_4_jpg.rf.07d2f4f1a55b612383d8872dc1b9c45b.jpg,,
semantic_slice_00203,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_4_jpg.rf.ab842f64f528144280f32a4c1757a298.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_4_jpg.rf.ab842f64f528144280f32a4c1757a298.jpg,,
semantic_slice_00204,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_4_jpg.rf.b50dadc0ba7b2e7831247eeab329d42a.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_25_zoom_4_jpg.rf.b50dadc0ba7b2e7831247eeab329d42a.jpg,,
semantic_slice_00205,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_4_png.rf.2a174d22915adc51b63252b329e3a4fc.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_4_png.rf.2a174d22915adc51b63252b329e3a4fc.jpg,,
semantic_slice_00206,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_4_png.rf.9c214a407e97a3bc1a02123311775a8d.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_4_png.rf.9c214a407e97a3bc1a02123311775a8d.jpg,,
semantic_slice_00207,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_4_png.rf.c152627e28f78169432d8549d35eb0f6.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_4_png.rf.c152627e28f78169432d8549d35eb0f6.jpg,,
semantic_slice_00208,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_8-Copy-Copy_jpg.rf.1462c658cb5eea6753e961ce8f71e501.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_8-Copy-Copy_jpg.rf.1462c658cb5eea6753e961ce8f71e501.jpg,,
semantic_slice_00209,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_8-Copy-Copy_jpg.rf.22d8868617471e420cf4db7ecb6a303e.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_8-Copy-Copy_jpg.rf.22d8868617471e420cf4db7ecb6a303e.jpg,,
semantic_slice_00210,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_8-Copy-Copy_jpg.rf.25b1942c703e35bafcbf67f37e36c1bb.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_8-Copy-Copy_jpg.rf.25b1942c703e35bafcbf67f37e36c1bb.jpg,,
semantic_slice_00211,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_9-Copy_jpg.rf.08ebe8333048b753e018deb06adc0460.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_9-Copy_jpg.rf.08ebe8333048b753e018deb06adc0460.jpg,,
semantic_slice_00212,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_9-Copy_jpg.rf.868db9a3b7dc84cc23f97f9a56ef285e.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_9-Copy_jpg.rf.868db9a3b7dc84cc23f97f9a56ef285e.jpg,,
semantic_slice_00213,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_9-Copy_jpg.rf.a073ddc59b9e261364943df2f868c297.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_train_Fruit_Cracking_9-Copy_jpg.rf.a073ddc59b9e261364943df2f868c297.jpg,,
semantic_slice_00214,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking17-Copy_jpg.rf.c3283fc1d79c97a46cdbe58dcc991026.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking17-Copy_jpg.rf.c3283fc1d79c97a46cdbe58dcc991026.jpg,,
semantic_slice_00215,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking21_jpg.rf.4113b7765f90f22cf162071498d0d257.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking21_jpg.rf.4113b7765f90f22cf162071498d0d257.jpg,,
semantic_slice_00216,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking22_jpg.rf.bb052c77e589de247c0d75a9de9181db.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking22_jpg.rf.bb052c77e589de247c0d75a9de9181db.jpg,,
semantic_slice_00217,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking25_jpg.rf.8127d9c65e09f1d82cedbcf427ca73b5.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking25_jpg.rf.8127d9c65e09f1d82cedbcf427ca73b5.jpg,,
semantic_slice_00218,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking2_zoom_2_jpg.rf.0c0a46a6be1d388898fdff935bc64c3d.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking2_zoom_2_jpg.rf.0c0a46a6be1d388898fdff935bc64c3d.jpg,,
semantic_slice_00219,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking2_zoom_3_jpg.rf.f6f3018f8acae3b8fa1a48037d98b28b.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking2_zoom_3_jpg.rf.f6f3018f8acae3b8fa1a48037d98b28b.jpg,,
semantic_slice_00220,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking4_zoom_4_jpg.rf.a72e77d7d4c81bbd3b89b8b6b5eff871.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking4_zoom_4_jpg.rf.a72e77d7d4c81bbd3b89b8b6b5eff871.jpg,,
semantic_slice_00221,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking6_jpg.rf.3940000c7a10ac2002a6f1a653b21029.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking6_jpg.rf.3940000c7a10ac2002a6f1a653b21029.jpg,,
semantic_slice_00222,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking6_zoom_5_jpg.rf.645253c1fd8be448d63c58129dc09b0d.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking6_zoom_5_jpg.rf.645253c1fd8be448d63c58129dc09b0d.jpg,,
semantic_slice_00223,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_10_zoom_4_jpg.rf.5e1b7218fced17c0779ab3842f026b63.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_10_zoom_4_jpg.rf.5e1b7218fced17c0779ab3842f026b63.jpg,,
semantic_slice_00224,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_12_zoom_4_jpg.rf.69c5d200e63f86425d8e9e983878a478.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_12_zoom_4_jpg.rf.69c5d200e63f86425d8e9e983878a478.jpg,,
semantic_slice_00225,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_25_jpg.rf.73ab889cef8b0345a637f7280c6d1e90.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_25_jpg.rf.73ab889cef8b0345a637f7280c6d1e90.jpg,,
semantic_slice_00226,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_3-Copy_jpg.rf.d8e8c24844dbb8a38feeab0f1df11302.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_3-Copy_jpg.rf.d8e8c24844dbb8a38feeab0f1df11302.jpg,,
semantic_slice_00227,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_5-Copy-2-_jpg.rf.306a7427ddcd4cdc8ac9bebfb7e3257a.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_5-Copy-2-_jpg.rf.306a7427ddcd4cdc8ac9bebfb7e3257a.jpg,,
semantic_slice_00228,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_7-Copy_jpg.rf.ed7ced5524e3bbcbdb006d6b01f0b978.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/fruit_cracking_fruit/Domates_Outlier-20260503T132553Z-3-001/Kaggle_valid_Fruit_Cracking_7-Copy_jpg.rf.ed7ced5524e3bbcbdb006d6b01f0b978.jpg,,
semantic_slice_00229,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/late_blight_fruit/internet_20260506_wikimedia_tomato_late_blight_fruit_rot.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/late_blight_fruit/internet_20260506_wikimedia_tomato_late_blight_fruit_rot.jpg,,
semantic_slice_00230,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/spotted_wilt_fruit/internet_20260506_bugwood_1243053_tomato_spotted_wilt.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/spotted_wilt_fruit/internet_20260506_bugwood_1243053_tomato_spotted_wilt.jpg,,
semantic_slice_00231,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/spotted_wilt_fruit/internet_20260506_bugwood_5622695_tomato_spotted_wilt.jpg,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/spotted_wilt_fruit/internet_20260506_bugwood_5622695_tomato_spotted_wilt.jpg,,
semantic_slice_00232,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0001.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0001.png,,
semantic_slice_00233,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0004.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0004.png,,
semantic_slice_00234,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0007.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0007.png,,
semantic_slice_00235,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0010.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0010.png,,
semantic_slice_00236,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0012.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0012.png,,
semantic_slice_00237,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0013.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0013.png,,
semantic_slice_00238,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0016.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0016.png,,
semantic_slice_00239,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0017.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0017.png,,
semantic_slice_00240,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0020.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0020.png,,
semantic_slice_00241,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0023.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0023.png,,
semantic_slice_00242,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0026.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0026.png,,
semantic_slice_00243,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0028.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0028.png,,
semantic_slice_00244,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0029.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0029.png,,
semantic_slice_00245,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0032.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0032.png,,
semantic_slice_00246,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0033.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0033.png,,
semantic_slice_00247,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0036.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0036.png,,
semantic_slice_00248,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0039.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0039.png,,
semantic_slice_00249,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0042.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0042.png,,
semantic_slice_00250,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0044.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0044.png,,
semantic_slice_00251,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0045.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0045.png,,
semantic_slice_00252,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0048.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0048.png,,
semantic_slice_00253,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0049.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0049.png,,
semantic_slice_00254,semantic_slice_suspicion,review,oe,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0052.png,,,same_crop_fruit_negatives,leaf adapter pool item has fruit-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_fruit_negatives/target_spot_fruit/Domates_Outlier-20260503T132553Z-3-001/image_0052.png,,
